hotel_id,date,available_rooms,occupied_rooms
H020,2025-12-29,88,66
H021,2025-12-14,94,76
H022,2025-07-31,48,31
H023,2025-08-05,105,77
H024,2025-08-13,74,57
H025,2025-10-09,112,85
H026,2025-12-08,108,79
H027,2025-08-16,112,82
H028,2025-09-12,72,57
H029,2025-08-02,70,55
H030,2025-11-16,68,51
H031,2025-10-28,104,74
H032,2025-07-24,115,90
H033,2025-10-30,95,68
H034,2025-07-17,100,79
H035,2025-07-18,84,59
H036,2025-11-17,43,29
H037,2025-10-11,67,49
H038,2025-10-31,99,70
H039,2025-08-17,105,84
H040,2025-10-14,40,31
H041,2025-12-29,86,64
H042,2025-08-09,83,66
H043,2025-09-16,68,49
H044,2025-09-04,64,50
H045,2025-08-14,106,81
H046,2025-10-10,75,61
H047,2025-10-10,60,47
H048,2025-07-11,93,71
H049,2025-12-19,58,46
H050,2025-11-25,114,82
H001,2025-11-17,74,51
H002,2025-08-18,71,57
H003,2025-11-01,95,75
H004,2025-09-04,51,44
H005,2025-12-12,71,54
H006,2025-12-14,117,93
H007,2025-08-23,52,36
H008,2025-08-27,93,75
H009,2025-10-03,53,45
H010,2025-10-20,78,55
H011,2025-10-18,59,46
H012,2025-11-27,58,42
H013,2025-07-05,69,47
H014,2025-09-14,41,30
H015,2025-08-07,75,62
H016,2025-07-28,57,42
H017,2025-12-24,106,77
H018,2025-11-20,42,33
H019,2025-11-27,110,79
H020,2025-08-20,88,64
H021,2025-10-06,94,73
H022,2025-12-19,48,37
H023,2025-08-20,105,78
H024,2025-09-13,74,61
H025,2025-07-28,112,80
H026,2025-09-14,108,78
H027,2025-09-14,112,81
H028,2025-07-20,72,50
H029,2025-10-03,70,53
H030,2025-12-10,68,56
H031,2025-11-15,104,79
H032,2025-10-23,115,89
H033,2025-10-31,95,75
H034,2025-09-29,100,71
H035,2025-08-04,84,65
H036,2025-09-08,43,35
H037,2025-12-11,67,53
H038,2025-07-04,99,78
H039,2025-08-18,105,82
H040,2025-07-04,40,25
H041,2025-11-09,86,61
H042,2025-12-29,83,58
H043,2025-10-14,68,48
H044,2025-07-16,64,44
H045,2025-12-03,106,78
H046,2025-07-25,75,57
H047,2025-08-15,60,51
H048,2025-10-18,93,76
H049,2025-10-30,58,46
H050,2025-09-23,114,89
H001,2025-09-01,74,57
H002,2025-07-02,71,52
H003,2025-12-09,95,71
H004,2025-07-11,51,34
H005,2025-12-27,71,57
H006,2025-11-27,117,88
H007,2025-09-09,52,38
H008,2025-11-25,93,70
H009,2025-07-08,53,40
H010,2025-07-24,78,61
H011,2025-10-05,59,45
H012,2025-11-19,58,42
H013,2025-10-17,69,50
H014,2025-11-04,41,32
H015,2025-07-18,75,60
H016,2025-08-28,57,41
H017,2025-12-15,106,81
H018,2025-09-01,42,35
H019,2025-10-27,110,84
H020,2025-07-12,88,64
H021,2025-10-16,94,76
H022,2025-10-11,48,38
H023,2025-08-16,105,84
H024,2025-07-27,74,54
H025,2025-07-23,112,80
H026,2025-09-17,108,82
H027,2025-10-09,112,85
H028,2025-07-14,72,59
H029,2025-10-07,70,49
H030,2025-11-14,68,50
H031,2025-09-24,104,84
H032,2025-07-23,115,92
H033,2025-10-15,95,73
H034,2025-11-16,100,75
H035,2025-11-30,84,68
H036,2025-10-24,43,34
H037,2025-08-26,67,54
H038,2025-07-30,99,80
H039,2025-08-24,105,78
H040,2025-12-22,40,31
H041,2025-09-18,86,62
H042,2025-07-24,83,66
H043,2025-08-02,68,57
H044,2025-07-25,64,45
H045,2025-10-27,106,86
H046,2025-10-11,75,58
H047,2025-07-18,60,50
H048,2025-11-09,93,67
H049,2025-11-09,58,40
H050,2025-10-18,114,84
H001,2025-10-17,74,57
H002,2025-12-07,71,54
H003,2025-11-11,95,68
H004,2025-08-25,51,34
H005,2025-08-25,71,55
H006,2025-08-22,117,90
H007,2025-09-27,52,38
H008,2025-10-05,93,73
H009,2025-12-27,53,39
H010,2025-07-30,78,54
H011,2025-07-17,59,40
H012,2025-12-10,58,39
H013,2025-12-08,69,56
H014,2025-07-30,41,32
H015,2025-07-19,75,56
H016,2025-07-30,57,46
H017,2025-07-08,106,82
H018,2025-11-20,42,30
H019,2025-11-03,110,87
H020,2025-09-02,88,69
H021,2025-12-27,94,72
H022,2025-08-28,48,35
H023,2025-11-29,105,80
H024,2025-09-14,74,58
H025,2025-12-04,112,81
H026,2025-10-30,108,77
H027,2025-09-13,112,87
H028,2025-07-20,72,60
H029,2025-12-22,70,53
H030,2025-08-07,68,49
H031,2025-09-19,104,81
H032,2025-12-22,115,92
H033,2025-07-15,95,77
H034,2025-08-02,100,72
H035,2025-08-08,84,60
H036,2025-09-27,43,28
H037,2025-09-26,67,52
H038,2025-10-11,99,76
H039,2025-09-02,105,77
H040,2025-11-21,40,34
H041,2025-12-04,86,66
H042,2025-12-05,83,66
H043,2025-10-15,68,47
H044,2025-09-03,64,50
H045,2025-08-18,106,84
H046,2025-07-29,75,59
H047,2025-11-21,60,45
H048,2025-12-14,93,76
H049,2025-12-20,58,42
H050,2025-07-20,114,89
H001,2025-09-26,74,58
H002,2025-10-13,71,56
H003,2025-10-27,95,75
H004,2025-10-13,51,44
H005,2025-07-19,71,58
H006,2025-08-01,117,86
H007,2025-07-16,52,42
H008,2025-08-09,93,71
H009,2025-10-22,53,38
H010,2025-07-17,78,54
H011,2025-07-03,59,50
H012,2025-11-29,58,43
H013,2025-09-05,69,53
H014,2025-08-11,41,26
H015,2025-12-06,75,55
H016,2025-12-28,57,48
H017,2025-09-19,106,84
H018,2025-12-11,42,37
H019,2025-10-27,110,83
H020,2025-09-21,88,66
H021,2025-11-18,94,74
H022,2025-11-18,48,41
H023,2025-11-07,105,78
H024,2025-10-30,74,60
H025,2025-12-07,112,81
H026,2025-08-20,108,82
H027,2025-11-08,112,81
H028,2025-10-20,72,55
H029,2025-08-02,70,53
H030,2025-11-19,68,55
H031,2025-10-20,104,78
H032,2025-08-05,115,86
H033,2025-07-30,95,68
H034,2025-09-12,100,72
H035,2025-09-01,84,63
H036,2025-09-24,43,34
H037,2025-07-22,67,46
H038,2025-07-16,99,77
H039,2025-11-19,105,77
H040,2025-07-30,40,34
H041,2025-10-04,86,68
H042,2025-08-16,83,64
H043,2025-10-10,68,54
H044,2025-12-15,64,52
H045,2025-10-07,106,76
H046,2025-07-14,75,54
H047,2025-08-04,60,50
H048,2025-09-13,93,72
H049,2025-08-20,58,45
H050,2025-12-13,114,87
H001,2025-09-25,74,52
H002,2025-11-14,71,52
H003,2025-11-25,95,77
H004,2025-10-09,51,42
H005,2025-10-12,71,49
H006,2025-11-21,117,85
H007,2025-12-30,52,40
H008,2025-08-13,93,69
H009,2025-12-07,53,39
H010,2025-07-17,78,60
H011,2025-07-19,59,49
H012,2025-09-08,58,40
H013,2025-11-27,69,49
H014,2025-12-13,41,30
H015,2025-07-13,75,56
H016,2025-07-02,57,42
H017,2025-11-26,106,78
H018,2025-09-29,42,35
H019,2025-09-02,110,89
H020,2025-12-20,88,69
H021,2025-09-12,94,73
H022,2025-08-29,48,32
H023,2025-07-23,105,78
H024,2025-07-15,74,57
H025,2025-08-26,112,89
H026,2025-07-18,108,78
H027,2025-10-21,112,82
H028,2025-10-23,72,52
H029,2025-09-26,70,54
H030,2025-09-02,68,50
H031,2025-07-09,104,74
H032,2025-11-29,115,92
H033,2025-10-06,95,75
H034,2025-07-02,100,78
H035,2025-08-13,84,66
H036,2025-11-04,43,28
H037,2025-11-24,67,53
H038,2025-10-10,99,77
H039,2025-09-06,105,77
H040,2025-12-30,40,31
H041,2025-12-22,86,63
H042,2025-12-21,83,68
H043,2025-07-19,68,56
H044,2025-12-29,64,52
H045,2025-10-29,106,83
H046,2025-12-13,75,52
H047,2025-10-04,60,41
H048,2025-11-22,93,75
H049,2025-12-26,58,49
H050,2025-12-29,114,88
H001,2025-12-11,74,56
H002,2025-08-22,71,59
H003,2025-09-14,95,72
H004,2025-10-13,51,38
H005,2025-11-20,71,53
H006,2025-09-30,117,85
H007,2025-07-09,52,39
H008,2025-10-28,93,70
H009,2025-08-05,53,36
H010,2025-11-09,78,54
H011,2025-11-06,59,42
H012,2025-12-08,58,47
H013,2025-09-03,69,55
H014,2025-07-29,41,26
H015,2025-12-11,75,60
H016,2025-10-12,57,43
H017,2025-12-20,106,82
H018,2025-07-25,42,31
H019,2025-11-15,110,85
H020,2025-07-04,88,64
H021,2025-08-08,94,68
H022,2025-09-25,48,39
H023,2025-12-16,105,80
H024,2025-11-16,74,56
H025,2025-07-14,112,90
H026,2025-07-24,108,79
H027,2025-12-24,112,82
H028,2025-12-03,72,60
H029,2025-07-21,70,54
H030,2025-09-02,68,47
H031,2025-12-10,104,75
H032,2025-10-01,115,88
H033,2025-11-04,95,73
H034,2025-09-05,100,79
H035,2025-11-14,84,59
H036,2025-09-19,43,31
H037,2025-09-06,67,46
H038,2025-12-15,99,76
H039,2025-08-15,105,82
H040,2025-12-08,40,33
H041,2025-08-25,86,65
H042,2025-08-17,83,58
H043,2025-08-10,68,56
H044,2025-08-04,64,54
H045,2025-11-10,106,86
H046,2025-10-07,75,60
H047,2025-09-26,60,50
H048,2025-10-05,93,71
H049,2025-07-30,58,41
H050,2025-12-11,114,89
H001,2025-12-18,74,59
H002,2025-09-07,71,54
H003,2025-10-12,95,68
H004,2025-12-23,51,37
H005,2025-07-28,71,52
H006,2025-12-14,117,86
H007,2025-12-30,52,42
H008,2025-08-19,93,69
H009,2025-10-20,53,45
H010,2025-07-13,78,63
H011,2025-12-19,59,49
H012,2025-11-11,58,44
H013,2025-08-24,69,49
H014,2025-09-08,41,30
H015,2025-09-19,75,60
H016,2025-08-25,57,42
H017,2025-11-19,106,84
H018,2025-11-13,42,29
H019,2025-11-13,110,80
H020,2025-07-21,88,62
H021,2025-07-08,94,70
H022,2025-09-07,48,35
H023,2025-09-24,105,85
H024,2025-10-24,74,56
H025,2025-08-16,112,88
H026,2025-12-21,108,78
H027,2025-11-25,112,85
H028,2025-09-07,72,55
H029,2025-07-11,70,54
H030,2025-12-02,68,50
H031,2025-09-18,104,74
H032,2025-08-18,115,90
H033,2025-11-20,95,67
H034,2025-07-15,100,77
H035,2025-08-07,84,65
H036,2025-12-30,43,29
H037,2025-08-10,67,51
H038,2025-08-20,99,70
H039,2025-12-09,105,78
H040,2025-08-20,40,31
H041,2025-10-03,86,68
H042,2025-09-12,83,64
H043,2025-12-13,68,49
H044,2025-12-04,64,51
H045,2025-11-05,106,77
H046,2025-11-09,75,56
H047,2025-12-23,60,45
H048,2025-11-26,93,72
H049,2025-07-06,58,42
H050,2025-11-05,114,83
H001,2025-08-27,74,55
H002,2025-10-26,71,50
H003,2025-09-17,95,74
H004,2025-10-01,51,35
H005,2025-09-20,71,59
H006,2025-10-28,117,90
H007,2025-07-09,52,41
H008,2025-10-04,93,73
H009,2025-12-07,53,45
H010,2025-09-13,78,55
H011,2025-10-01,59,50
H012,2025-07-18,58,45
H013,2025-12-28,69,47
H014,2025-12-07,41,28
H015,2025-12-10,75,56
H016,2025-11-05,57,42
H017,2025-08-13,106,79
H018,2025-07-23,42,30
H019,2025-09-01,110,88
H020,2025-07-16,88,62
H021,2025-10-07,94,74
H022,2025-08-04,48,35
H023,2025-08-15,105,84
H024,2025-07-19,74,56
H025,2025-11-26,112,87
H026,2025-09-07,108,85
H027,2025-07-05,112,87
H028,2025-07-17,72,58
H029,2025-10-27,70,58
H030,2025-08-07,68,47
H031,2025-10-27,104,74
H032,2025-12-24,115,91
H033,2025-07-26,95,76
H034,2025-09-30,100,74
H035,2025-08-13,84,64
H036,2025-07-05,43,28
H037,2025-12-19,67,55
H038,2025-08-26,99,80
H039,2025-12-18,105,80
H040,2025-11-19,40,33
H041,2025-11-15,86,68
H042,2025-10-11,83,67
H043,2025-08-21,68,51
H044,2025-11-08,64,48
H045,2025-11-18,106,86
H046,2025-07-12,75,52
H047,2025-11-02,60,43
H048,2025-08-16,93,76
H049,2025-07-01,58,47
H050,2025-11-16,114,85
H001,2025-10-05,74,60
H002,2025-12-27,71,56
H003,2025-11-10,95,71
H004,2025-10-11,51,43
H005,2025-07-17,71,59
H006,2025-11-26,117,91
H007,2025-11-22,52,38
H008,2025-12-25,93,66
H009,2025-12-21,53,44
H010,2025-09-02,78,63
H011,2025-10-17,59,47
H012,2025-12-20,58,46
H013,2025-09-18,69,56
H014,2025-12-11,41,28
H015,2025-11-29,75,61
H016,2025-10-22,57,44
H017,2025-09-09,106,81
H018,2025-07-17,42,29
H019,2025-07-20,110,79
H020,2025-07-02,88,62
H021,2025-09-04,94,74
H022,2025-10-23,48,34
H023,2025-08-13,105,81
H024,2025-12-01,74,55
H025,2025-10-04,112,84
H026,2025-07-20,108,78
H027,2025-08-08,112,81
H028,2025-07-29,72,59
H029,2025-10-15,70,53
H030,2025-07-04,68,55
H031,2025-07-25,104,81
H032,2025-08-22,115,90
H033,2025-10-20,95,72
H034,2025-12-22,100,73
H035,2025-11-17,84,64
H036,2025-10-29,43,29
H037,2025-07-25,67,51
H038,2025-10-18,99,75
H039,2025-09-20,105,84
H040,2025-07-20,40,27
H041,2025-12-17,86,70
H042,2025-12-12,83,65
H043,2025-08-03,68,57
H044,2025-11-20,64,54
H045,2025-07-26,106,81
H046,2025-07-30,75,56
H047,2025-10-13,60,46
H048,2025-07-02,93,68
H049,2025-08-02,58,48
H050,2025-11-18,114,90
H001,2025-11-23,74,53
H002,2025-11-22,71,58
H003,2025-11-10,95,72
H004,2025-11-22,51,38
H005,2025-10-09,71,50
H006,2025-09-09,117,90
H007,2025-11-06,52,35
H008,2025-12-28,93,70
H009,2025-07-03,53,44
H010,2025-08-02,78,60
H011,2025-11-15,59,46
H012,2025-12-10,58,44
H013,2025-11-14,69,55
H014,2025-07-23,41,32
H015,2025-09-25,75,59
H016,2025-09-27,57,47
H017,2025-12-07,106,80
H018,2025-10-22,42,32
H019,2025-07-09,110,81
H020,2025-08-17,88,62
H021,2025-08-02,94,70
H022,2025-07-16,48,40
H023,2025-08-28,105,84
H024,2025-09-10,74,54
H025,2025-09-26,112,81
H026,2025-12-16,108,79
H027,2025-10-14,112,90
H028,2025-12-16,72,57
H029,2025-10-28,70,55
H030,2025-10-22,68,47
H031,2025-09-23,104,78
H032,2025-07-05,115,84
H033,2025-09-08,95,69
H034,2025-10-13,100,71
H035,2025-11-27,84,62
H036,2025-12-12,43,38
H037,2025-12-19,67,54
H038,2025-12-28,99,71
H039,2025-10-14,105,76
H040,2025-11-15,40,28
H041,2025-08-26,86,68
H042,2025-10-09,83,61
H043,2025-08-01,68,50
H044,2025-08-14,64,45
H045,2025-08-05,106,80
H046,2025-07-25,75,52
H047,2025-09-27,60,42
H048,2025-07-26,93,74
H049,2025-07-30,58,49
H050,2025-11-03,114,82
H001,2025-09-04,74,54
H002,2025-09-25,71,49
H003,2025-10-05,95,73
H004,2025-12-21,51,43
H005,2025-10-17,71,53
H006,2025-10-03,117,93
H007,2025-07-17,52,35
H008,2025-12-12,93,74
H009,2025-07-17,53,43
H010,2025-12-29,78,55
H011,2025-10-04,59,49
H012,2025-10-06,58,44
H013,2025-08-11,69,55
H014,2025-07-27,41,36
H015,2025-07-11,75,60
H016,2025-11-13,57,38
H017,2025-10-07,106,79
H018,2025-08-08,42,28
H019,2025-09-15,110,85
H020,2025-08-30,88,65
H021,2025-10-06,94,70
H022,2025-07-11,48,39
H023,2025-11-10,105,81
H024,2025-09-12,74,52
H025,2025-10-31,112,83
H026,2025-07-16,108,79
H027,2025-11-11,112,89
H028,2025-08-11,72,58
H029,2025-10-15,70,49
H030,2025-10-02,68,52
H031,2025-11-19,104,74
H032,2025-09-20,115,83
H033,2025-10-23,95,71
H034,2025-07-18,100,75
H035,2025-10-24,84,63
H036,2025-09-12,43,36
H037,2025-10-09,67,55
H038,2025-07-20,99,73
H039,2025-09-01,105,82
H040,2025-08-11,40,35
H041,2025-11-27,86,62
H042,2025-12-28,83,68
H043,2025-12-30,68,47
H044,2025-07-11,64,45
H045,2025-08-13,106,82
H046,2025-08-14,75,53
H047,2025-07-07,60,45
H048,2025-10-25,93,69
H049,2025-08-12,58,46
H050,2025-09-02,114,83
H001,2025-09-21,74,59
H002,2025-08-18,71,50
H003,2025-08-12,95,69
H004,2025-08-20,51,42
H005,2025-08-01,71,56
H006,2025-09-08,117,85
H007,2025-10-15,52,45
H008,2025-11-11,93,73
H009,2025-10-20,53,37
H010,2025-09-27,78,57
H011,2025-12-29,59,41
H012,2025-07-20,58,46
H013,2025-09-27,69,50
H014,2025-08-27,41,26
H015,2025-11-27,75,62
H016,2025-09-05,57,43
H017,2025-10-25,106,79
H018,2025-12-03,42,32
H019,2025-12-21,110,86
H020,2025-08-23,88,68
H021,2025-08-04,94,66
H022,2025-07-15,48,40
H023,2025-12-13,105,80
H024,2025-09-28,74,58
H025,2025-09-01,112,86
H026,2025-09-17,108,77
H027,2025-12-13,112,81
H028,2025-11-16,72,59
H029,2025-10-17,70,56
H030,2025-12-26,68,54
H031,2025-11-01,104,74
H032,2025-11-11,115,92
H033,2025-11-09,95,69
H034,2025-10-31,100,73
H035,2025-08-29,84,60
H036,2025-10-21,43,29
H037,2025-09-04,67,55
H038,2025-08-22,99,71
H039,2025-10-27,105,77
H040,2025-10-17,40,32
H041,2025-07-12,86,70
H042,2025-07-14,83,66
H043,2025-07-25,68,57
H044,2025-08-24,64,47
H045,2025-09-07,106,82
H046,2025-08-20,75,58
H047,2025-12-27,60,43
H048,2025-07-31,93,67
H049,2025-10-15,58,46
H050,2025-11-14,114,83
H001,2025-10-23,74,61
H002,2025-07-28,71,50
H003,2025-08-28,95,69
H004,2025-08-10,51,43
H005,2025-07-24,71,55
H006,2025-10-26,117,93
H007,2025-12-15,52,36
H008,2025-12-14,93,72
H009,2025-10-22,53,43
H010,2025-09-21,78,64
H011,2025-12-03,59,46
H012,2025-07-29,58,46
H013,2025-08-30,69,50
H014,2025-09-19,41,34
H015,2025-08-27,75,58
H016,2025-11-03,57,38
H017,2025-07-24,106,86
H018,2025-09-12,42,31
H019,2025-11-07,110,82
H020,2025-12-24,88,66
H021,2025-12-20,94,70
H022,2025-11-30,48,39
H023,2025-08-12,105,77
H024,2025-10-03,74,52
H025,2025-12-10,112,82
H026,2025-08-14,108,83
H027,2025-11-13,112,86
H028,2025-10-28,72,52
H029,2025-08-03,70,56
H030,2025-12-25,68,57
H031,2025-12-15,104,84
H032,2025-09-29,115,87
H033,2025-10-28,95,72
H034,2025-09-12,100,81
H035,2025-10-18,84,61
H036,2025-07-28,43,31
H037,2025-07-13,67,54
H038,2025-11-09,99,75
H039,2025-09-02,105,85
H040,2025-08-09,40,30
H041,2025-07-09,86,68
H042,2025-08-16,83,67
H043,2025-12-15,68,49
H044,2025-11-15,64,46
H045,2025-12-12,106,85
H046,2025-11-08,75,54
H047,2025-08-31,60,47
H048,2025-10-24,93,66
H049,2025-10-19,58,41
H050,2025-07-18,114,85
H001,2025-11-02,74,60
H002,2025-10-16,71,57
H003,2025-11-02,95,74
H004,2025-10-26,51,44
H005,2025-09-16,71,52
H006,2025-10-27,117,91
H007,2025-10-26,52,45
H008,2025-08-29,93,67
H009,2025-10-27,53,37
H010,2025-08-14,78,56
H011,2025-11-03,59,43
H012,2025-10-30,58,42
H013,2025-07-05,69,49
H014,2025-10-17,41,36
H015,2025-10-27,75,57
H016,2025-11-13,57,39
H017,2025-12-30,106,85
H018,2025-11-11,42,33
H019,2025-11-15,110,82
H020,2025-10-08,88,62
H021,2025-09-30,94,71
H022,2025-08-01,48,31
H023,2025-11-28,105,77
H024,2025-07-27,74,56
H025,2025-10-05,112,83
H026,2025-09-14,108,78
H027,2025-09-16,112,89
H028,2025-12-29,72,52
H029,2025-09-05,70,57
H030,2025-10-10,68,55
H031,2025-10-17,104,74
H032,2025-08-28,115,92
H033,2025-09-19,95,70
H034,2025-07-15,100,80
H035,2025-08-05,84,62
H036,2025-08-16,43,36
H037,2025-08-30,67,54
H038,2025-07-22,99,76
H039,2025-09-11,105,79
H040,2025-08-22,40,30
H041,2025-08-29,86,68
H042,2025-08-07,83,67
H043,2025-10-21,68,54
H044,2025-11-25,64,50
H045,2025-07-27,106,80
H046,2025-07-19,75,58
H047,2025-12-27,60,51
H048,2025-12-29,93,69
H049,2025-09-13,58,45
H050,2025-10-04,114,83
H001,2025-07-16,74,52
H002,2025-08-03,71,54
H003,2025-11-23,95,76
H004,2025-11-13,51,34
H005,2025-08-06,71,49
H006,2025-07-27,117,93
H007,2025-07-09,52,39
H008,2025-11-05,93,70
H009,2025-11-25,53,44
H010,2025-12-09,78,56
H011,2025-11-16,59,40
H012,2025-09-24,58,44
H013,2025-07-08,69,57
H014,2025-10-05,41,33
H015,2025-09-22,75,55
H016,2025-10-12,57,43
H017,2025-07-16,106,76
H018,2025-11-07,42,36
H019,2025-08-26,110,84
H020,2025-08-30,88,64
H021,2025-12-31,94,71
H022,2025-08-19,48,35
H023,2025-11-22,105,81
H024,2025-11-10,74,54
H025,2025-07-08,112,81
H026,2025-10-16,108,80
H027,2025-12-23,112,82
H028,2025-08-24,72,58
H029,2025-10-16,70,49
H030,2025-08-26,68,47
H031,2025-10-05,104,75
H032,2025-11-08,115,85
H033,2025-12-04,95,74
H034,2025-12-04,100,77
H035,2025-07-29,84,67
H036,2025-09-30,43,33
H037,2025-12-06,67,54
H038,2025-08-23,99,77
H039,2025-08-04,105,76
H040,2025-10-05,40,28
H041,2025-11-04,86,62
H042,2025-12-10,83,68
H043,2025-08-11,68,57
H044,2025-10-28,64,45
H045,2025-12-21,106,86
H046,2025-12-22,75,54
H047,2025-10-18,60,44
H048,2025-12-05,93,73
H049,2025-11-23,58,39
H050,2025-12-27,114,92
H001,2025-11-10,74,61
H002,2025-12-16,71,58
H003,2025-08-07,95,68
H004,2025-12-21,51,39
H005,2025-09-13,71,59
H006,2025-11-22,117,85
H007,2025-08-21,52,43
H008,2025-07-26,93,72
H009,2025-09-01,53,35
H010,2025-10-19,78,61
H011,2025-11-27,59,42
H012,2025-12-15,58,42
H013,2025-12-06,69,54
H014,2025-12-03,41,34
H015,2025-12-04,75,55
H016,2025-08-30,57,47
H017,2025-09-06,106,86
H018,2025-07-05,42,36
H019,2025-09-10,110,86
H020,2025-10-12,88,66
H021,2025-09-02,94,70
H022,2025-07-04,48,34
H023,2025-07-09,105,80
H024,2025-11-13,74,57
H025,2025-07-04,112,90
H026,2025-09-01,108,85
H027,2025-11-29,112,84
H028,2025-10-28,72,57
H029,2025-09-07,70,52
H030,2025-07-13,68,47
H031,2025-07-09,104,77
H032,2025-08-16,115,87
H033,2025-12-28,95,69
H034,2025-12-29,100,74
H035,2025-12-16,84,64
H036,2025-09-26,43,35
H037,2025-07-11,67,46
H038,2025-11-08,99,71
H039,2025-09-12,105,77
H040,2025-07-19,40,28
H041,2025-09-01,86,70
H042,2025-09-13,83,66
H043,2025-12-09,68,57
H044,2025-08-04,64,48
H045,2025-07-10,106,80
H046,2025-10-14,75,53
H047,2025-11-22,60,46
H048,2025-08-14,93,76
H049,2025-12-23,58,45
H050,2025-09-29,114,83
H001,2025-09-23,74,55
H002,2025-10-07,71,51
H003,2025-09-20,95,68
H004,2025-10-13,51,42
H005,2025-12-15,71,51
H006,2025-07-03,117,93
H007,2025-09-20,52,42
H008,2025-12-11,93,66
H009,2025-10-25,53,44
H010,2025-12-03,78,59
H011,2025-10-28,59,46
H012,2025-07-23,58,39
H013,2025-08-30,69,48
H014,2025-09-26,41,36
H015,2025-08-08,75,53
H016,2025-08-18,57,40
H017,2025-09-05,106,76
H018,2025-11-08,42,31
H019,2025-10-25,110,89
H020,2025-08-06,88,66
H021,2025-10-21,94,73
H022,2025-09-13,48,36
H023,2025-09-08,105,82
H024,2025-07-09,74,56
H025,2025-07-02,112,87
H026,2025-11-11,108,82
H027,2025-12-04,112,86
H028,2025-08-15,72,55
H029,2025-10-10,70,56
H030,2025-10-16,68,49
H031,2025-12-04,104,75
H032,2025-09-22,115,90
H033,2025-09-23,95,69
H034,2025-08-02,100,71
H035,2025-10-25,84,63
H036,2025-07-09,43,32
H037,2025-11-08,67,52
H038,2025-10-27,99,70
H039,2025-08-19,105,76
H040,2025-10-12,40,25
H041,2025-12-17,86,60
H042,2025-12-25,83,61
H043,2025-12-12,68,57
H044,2025-10-12,64,50
H045,2025-12-20,106,84
H046,2025-12-08,75,54
H047,2025-11-05,60,46
H048,2025-11-14,93,71
H049,2025-09-20,58,45
H050,2025-09-25,114,89
H001,2025-10-14,74,58
H002,2025-11-30,71,49
H003,2025-10-28,95,77
H004,2025-10-26,51,41
H005,2025-10-13,71,58
H006,2025-09-06,117,89
H007,2025-09-17,52,37
H008,2025-09-06,93,71
H009,2025-09-19,53,38
H010,2025-08-14,78,61
H011,2025-10-20,59,46
H012,2025-09-14,58,40
H013,2025-08-24,69,57
H014,2025-11-16,41,36
H015,2025-10-31,75,55
H016,2025-11-01,57,45
H017,2025-10-09,106,82
H018,2025-07-14,42,35
H019,2025-07-18,110,86
H020,2025-09-24,88,67
H021,2025-12-17,94,76
H022,2025-07-24,48,41
H023,2025-07-09,105,80
H024,2025-09-23,74,53
H025,2025-09-17,112,89
H026,2025-11-13,108,79
H027,2025-10-21,112,89
H028,2025-11-10,72,60
H029,2025-12-08,70,52
H030,2025-09-23,68,49
H031,2025-08-28,104,74
H032,2025-10-01,115,91
H033,2025-07-16,95,68
H034,2025-08-21,100,72
H035,2025-07-25,84,63
H036,2025-09-25,43,37
H037,2025-10-22,67,48
H038,2025-08-23,99,80
H039,2025-08-08,105,80
H040,2025-09-21,40,30
H041,2025-07-04,86,67
H042,2025-12-11,83,63
H043,2025-08-10,68,57
H044,2025-11-10,64,45
H045,2025-12-20,106,79
H046,2025-12-29,75,60
H047,2025-09-13,60,44
H048,2025-08-13,93,67
H049,2025-12-09,58,41
H050,2025-11-14,114,86
H001,2025-07-23,74,59
H002,2025-11-27,71,58
H003,2025-11-30,95,70
H004,2025-09-21,51,43
H005,2025-08-22,71,59
H006,2025-07-28,117,94
